URL,plt,lh_si,pagesize,numreq,fcp,domC
https://fbr.gov.pk/?EXP_TYPE=AVIF,9.219s,2.462,1677,78,1.412,8.286
https://healthefx.us/?EXP_TYPE=AVIF,8.556s,5.208,1139,37,4.538,7.765
https://sp.nicovideo.jp/?EXP_TYPE=WEBP,16.074s,9.526,1261,82,5.712,14.985
https://sis.gov.eg/?EXP_TYPE=ORG,10.353s,5.520,4266,129,3.178,7.789
https://www.globe.com.ph/?EXP_TYPE=ORG,32.689s,10.322,5417,239,9.777,29.602
https://www.caliente.mx/?EXP_TYPE=ORG,12.563s,3.455,694,64,3.428,7.791
https://uns.ac.id/id/?EXP_TYPE=ORG,11.433s,11.545,0,0,11.554,11.433
https://ondoctor.com.mm/?EXP_TYPE=ORG,11.385s,6.050,1639,66,3.296,4.250
https://bb.com.br/pbb/?EXP_TYPE=WEBP,3.883s,0.000,4,4,2.400,3.335
https://www.kemifilani.ng/?EXP_TYPE=WEBP,5.622s,3.943,275,18,3.132,3.921
https://www.cumhuriyet.com.tr/?EXP_TYPE=ORG,57.761s,12.210,6588,435,3.062,40.407
https://www.eldiario.es/?EXP_TYPE=AVIF,21.661s,6.357,2806,113,6.111,17.150
https://rs.sakura.ad.jp/?EXP_TYPE=WEBP,12.351s,6.035,1118,115,6.079,10.534
https://parisunited.fr/?EXP_TYPE=AVIF,39.122s,4.686,2730,327,3.145,34.168
https://momobil.id/?EXP_TYPE=AVIF,15.084s,4.375,1025,25,3.636,13.975
https://bambooclothing.co.uk/?EXP_TYPE=ORG,123.068s,16.043,37970,489,5.395,0.000
https://www.flysafair.co.za/?EXP_TYPE=WEBP,8.487s,1.695,1877,56,1.261,7.141
https://cellphones.com.vn/?EXP_TYPE=WEBP,22.901s,9.625,2712,196,2.245,20.706
https://cbeib.com.et/?EXP_TYPE=AVIF,4.009s,3.512,1210,24,3.432,3.308
https://nethouse.ru/?EXP_TYPE=AVIF,10.865s,2.433,1220,52,1.995,6.653
https://hu.edu.et/?EXP_TYPE=AVIF,12.360s,7.398,5471,134,3.227,9.314
https://www.koeitecmo.co.jp/?EXP_TYPE=ORG,9.295s,5.307,4104,85,3.631,8.939
https://www.libero.it/?EXP_TYPE=WEBP,9.591s,3.867,866,52,0.864,6.721
https://metro.co.uk/?EXP_TYPE=ORG,22.944s,2.435,1779,195,2.429,17.244
https://mobile.bravobet.et/?EXP_TYPE=WEBP,9.229s,0.000,416,16,12.060,1.105
https://shmff.gov.eg/wps/portal/MFF/Home/!ut/p/z1/04_Sj9CPykssy0xPLMnMz0vMAfIjo8zizRwtzDwsTAx9LMIMLAwcQ42DDMM8fYwN3M30w1EV-PsGmxo4GvoHBxuZuBu4OxvrRxGj3wAHcDQgTj8eBVH4jQ_Xj0K1AosPCJlRkBsaGmGQ6QgAb0CqJQ!!/dz/d5/L2dBISEvZ0FBIS9nQSEh/?EXP_TYPE=WEBP,120.406s,0.000,559,121,-,119.015
https://r01.ru/?EXP_TYPE=ORG,4.580s,3.406,425,47,2.979,4.356
https://healthefx.us/?EXP_TYPE=ORG,9.905s,6.647,8750,37,4.530,8.984
https://m.cafef.vn/?EXP_TYPE=AVIF,12.276s,7.402,1201,90,1.143,11.126
https://www.isna.ir/?EXP_TYPE=AVIF,1.616s,0.000,1,3,-,1.012
https://momat.cd/?EXP_TYPE=WEBP,13.070s,10.000,1533,78,3.412,5.188
https://leadership.ng/?EXP_TYPE=WEBP,14.338s,3.266,1115,120,3.229,4.296
https://teletalk.com.bd/bn/?EXP_TYPE=ORG,9.889s,7.366,8809,111,4.548,8.788
https://habarileo.co.tz/?EXP_TYPE=WEBP,10.876s,7.390,2858,92,3.514,10.262
https://www.liberation.fr/?EXP_TYPE=ORG,19.013s,12.049,3579,142,2.800,13.492
https://www.dothome.co.kr/?EXP_TYPE=ORG,13.113s,7.678,2908,95,5.838,11.259
https://www.naijaloaded.com.ng/?EXP_TYPE=WEBP,39.399s,7.706,5413,223,3.561,27.619
https://smartedu.cn/?EXP_TYPE=AVIF,14.962s,7.400,3356,69,5.315,14.594
https://www.farsnews.ir/?EXP_TYPE=WEBP,9.377s,3.477,2618,112,1.695,6.649
https://www.lesechos.fr/?EXP_TYPE=WEBP,28.692s,4.484,2245,196,3.228,28.203
https://m.jobkorea.co.kr/?EXP_TYPE=AVIF,21.654s,12.849,3134,287,2.895,11.756
https://ameblo.jp/?EXP_TYPE=WEBP,8.653s,5.780,476,36,2.862,5.736
https://www.ihmc.us/?EXP_TYPE=AVIF,6.592s,2.711,878,65,2.399,5.671
https://affilio.ir/?EXP_TYPE=WEBP,12.820s,3.939,1193,70,1.712,11.568
https://m.kenh14.vn/?EXP_TYPE=ORG,18.744s,4.864,2495,166,3.535,18.345
https://www.mercadolivre.com.br/?EXP_TYPE=AVIF,117.549s,20.486,5422,148,115.914,116.609
https://utel.edu.mx/?EXP_TYPE=AVIF,30.228s,12.981,2097,108,2.596,23.909
https://xiumi.us/?EXP_TYPE=WEBP,20.247s,9.674,3540,33,2.379,19.602
https://uteka.ru/?EXP_TYPE=WEBP,9.739s,3.683,859,79,3.645,5.073
https://www.startech.com.bd/?EXP_TYPE=WEBP,4.383s,3.231,548,59,1.729,4.383
https://pna.gov.ph/?EXP_TYPE=ORG,2.810s,2.702,49,6,2.755,2.690
https://www.mega-einkaufsparadies.de/?EXP_TYPE=WEBP,34.515s,11.448,285,9,11.500,31.422
https://kemendesa.go.id/?EXP_TYPE=WEBP,3.420s,3.695,10226,25,1.346,2.537
https://metropolitanschool.edu.eg/en/?EXP_TYPE=WEBP,10.632s,7.427,3493,117,5.748,9.913
https://m.gmarket.co.kr/?EXP_TYPE=AVIF,25.036s,11.903,4732,120,3.729,17.503
https://nationallottery.co.za/?EXP_TYPE=ORG,37.658s,21.599,3498,186,8.712,24.900
https://www.ais.th/?EXP_TYPE=AVIF,7.978s,3.007,797,64,5.996,7.203
https://tinhte.vn/?EXP_TYPE=ORG,35.739s,9.803,10100,251,4.361,28.815
https://www.little-bird.de/?EXP_TYPE=WEBP,14.230s,7.850,2148,181,2.983,12.171
https://m.kaskus.co.id/home?EXP_TYPE=AVIF,22.582s,5.178,2722,178,2.385,18.775
https://nextonline.com.bd/xampp/?EXP_TYPE=WEBP,5.365s,3.844,53,14,-,5.013
https://tuoitre.vn/?EXP_TYPE=AVIF,21.060s,9.756,1362,94,2.946,15.731
https://teletalk.com.bd/bn/?EXP_TYPE=WEBP,10.253s,7.476,2486,111,5.045,8.184
https://jiji.com.et/?EXP_TYPE=ORG,17.409s,3.388,971,55,2.984,11.446
https://habarileo.co.tz/?EXP_TYPE=WEBP,14.262s,9.403,2858,91,5.696,12.862
https://www.betpawa.co.tz/?EXP_TYPE=ORG,9.665s,5.106,1092,35,3.744,5.995
https://www.bnf.fr/fr?EXP_TYPE=ORG,14.135s,7.354,2123,167,4.645,7.693
https://mybroadband.co.za/?EXP_TYPE=ORG,8.105s,8.021,58,6,8.062,8.012
https://sums.ac.ir/?EXP_TYPE=AVIF,10.124s,5.585,2854,111,2.512,4.618
https://www.dailymail.co.uk/home/index.html?EXP_TYPE=WEBP,120.589s,11.954,14888,720,115.293,0.000
https://www.sat.gob.mx/home?EXP_TYPE=ORG,7.000s,3.552,1074,56,3.131,6.739
https://teletalk.com.bd/bn/?EXP_TYPE=WEBP,8.051s,5.626,2499,111,3.096,6.276
https://www.guc.edu.eg/?EXP_TYPE=WEBP,7.352s,4.280,2513,60,2.512,6.691
https://nautil.us/?EXP_TYPE=AVIF,16.533s,7.586,2054,206,5.331,15.096
https://exo.ir/?EXP_TYPE=ORG,18.477s,8.633,1725,69,5.230,14.970
https://www.atom.com.mm/en?EXP_TYPE=ORG,14.734s,7.569,2963,93,4.069,8.517
https://uni-goettingen.de/?EXP_TYPE=WEBP,5.012s,3.390,1506,54,2.912,4.089
https://www.bahn.de/?EXP_TYPE=WEBP,8.298s,5.385,1197,72,1.698,7.333
https://payu.in/?EXP_TYPE=AVIF,9.871s,4.749,948,69,2.685,8.785
https://scpt.cd/corpo/?EXP_TYPE=ORG,9.208s,6.398,4497,92,5.295,4.591
https://ktun.edu.tr/?EXP_TYPE=ORG,10.133s,5.518,9731,45,2.431,7.444
