URL,plt,lh_si,pagesize,numreq,fcp,domC
https://m.ppomppu.co.kr/new/index.php,11.12,4.404,896.333,100.667,4.018,7.028
https://m.sabah.com.tr/,16.691,5.114,1421.0,134.333,3.866,13.189
https://m.saramin.co.kr/,12.049,4.293,1381.0,87.667,2.922,5.138
https://m.thepaper.cn/,7.733,4.197,1091.667,55.667,2.278,4.87
https://m.weibo.cn/,9.558,5.282,937.667,65.667,1.985,7.068
https://mail.ru/,10.267,3.337,611.667,113.333,3.023,8.795
https://makeshop.co.kr/newmakeshop/m_front/index.html,9.287,4.131,3281.333,115.333,2.409,8.356
https://manap.jp/,15.35,7.805,892.0,44.333,3.248,5.092
https://mande.co.uk/,6.95,3.709,1623.0,55.0,2.107,5.874
https://meb.gov.tr/,12.937,9.625,3482.333,116.333,1.373,11.845
https://mediasetinfinity.mediaset.it/,45.144,28.616,4877.667,98.667,3.746,34.042
https://metro.co.uk/,21.771,2.735,1764.333,182.667,2.501,17.603
https://migrantmedia.ru/,2.955,2.855,49.0,5.0,2.895,2.955
https://mixdrop.co/,4.233,3.261,296.0,30.0,1.654,2.65
https://mobile.comprasparaguai.com.br/,8.841,4.935,1121.0,90.0,2.284,8.404
https://mybroadband.co.za/,2.492,2.418,58.0,6.0,2.465,2.407
https://nationallottery.co.za/,32.107,17.198,2402.667,188.667,7.834,22.425
https://nautil.us/,18.422,7.306,2483.0,212.333,5.255,16.646
https://nethouse.ru/,10.259,2.151,1219.667,51.667,1.999,6.69
https://nsfas.org.za/content/,14.033,12.454,2633.0,57.0,5.312,13.373
https://nts.go.kr/,5.447,4.206,1153.0,111.333,3.839,4.982
https://o2careers.co.uk/,12.649,4.662,892.0,62.0,2.464,10.597
https://ozon.ru/,2.35,2.291,58.0,6.0,2.335,2.27
https://parisunited.fr/,26.913,5.637,2319.333,229.667,4.062,20.101
https://personal.nedbank.co.za/home.html,11.535,6.448,1730.333,114.0,6.062,10.418
https://pikabu.ru/,19.224,9.744,1793.333,69.0,8.123,15.269
https://portal.fgv.br/,15.32,10.529,2244.333,84.0,10.078,14.179
https://poste.it/,120.677,14.161,1753.667,2474.667,3.933,0.0
https://poweroutage.us/,8.093,3.166,765.0,24.0,1.388,7.424
